response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
0.0084,0.0013,0.0000,0.0001,0.0067,0.0002,200,0.3340
0.0042,0.0000,0.0000,0.0000,0.0039,0.0002,200,0.6672
0.0040,0.0000,0.0000,0.0001,0.0037,0.0001,200,1.0006
0.0033,0.0000,0.0000,0.0000,0.0031,0.0001,200,1.3338
0.0042,0.0000,0.0000,0.0000,0.0040,0.0001,200,1.6673
0.0034,0.0000,0.0000,0.0001,0.0032,0.0001,200,2.0005
0.0036,0.0000,0.0000,0.0000,0.0034,0.0001,200,2.3339
0.0046,0.0000,0.0000,0.0001,0.0044,0.0001,200,2.6673
0.0041,0.0000,0.0000,0.0000,0.0040,0.0001,200,3.0006
0.0038,0.0000,0.0000,0.0000,0.0036,0.0001,200,3.3338
0.0040,0.0000,0.0000,0.0001,0.0038,0.0001,200,3.6671
0.0057,0.0000,0.0000,0.0000,0.0056,0.0001,200,4.0005
0.0046,0.0000,0.0000,0.0000,0.0045,0.0001,200,4.3337
0.0039,0.0000,0.0000,0.0000,0.0037,0.0001,200,4.6671
0.0041,0.0000,0.0000,0.0000,0.0040,0.0001,200,5.0005
0.0034,0.0000,0.0000,0.0000,0.0032,0.0001,200,5.3338
0.0038,0.0000,0.0000,0.0000,0.0036,0.0001,200,5.6672
0.0035,0.0000,0.0000,0.0000,0.0033,0.0001,200,6.0004
0.0034,0.0000,0.0000,0.0000,0.0033,0.0001,200,6.3339
0.0037,0.0000,0.0000,0.0000,0.0035,0.0001,200,6.6673
0.0037,0.0000,0.0000,0.0000,0.0035,0.0001,200,7.0005
0.0030,0.0000,0.0000,0.0000,0.0029,0.0001,200,7.3339
0.0036,0.0000,0.0000,0.0000,0.0034,0.0001,200,7.6673
0.0038,0.0000,0.0000,0.0000,0.0036,0.0001,200,8.0005
0.0042,0.0000,0.0000,0.0001,0.0040,0.0001,200,8.3340
0.0038,0.0000,0.0000,0.0000,0.0035,0.0001,200,8.6672
0.0067,0.0000,0.0000,0.0000,0.0065,0.0001,200,9.0006
0.0931,0.0000,0.0000,0.0000,0.0929,0.0001,200,9.3339
0.0048,0.0000,0.0000,0.0001,0.0046,0.0001,200,9.6673
0.0044,0.0000,0.0000,0.0000,0.0042,0.0001,200,10.0006
0.0042,0.0000,0.0000,0.0001,0.0040,0.0001,200,10.3338
0.0042,0.0000,0.0000,0.0000,0.0040,0.0001,200,10.6673
0.0052,0.0000,0.0000,0.0000,0.0050,0.0001,200,11.0006
0.0041,0.0000,0.0000,0.0000,0.0039,0.0001,200,11.3339
0.0047,0.0000,0.0000,0.0000,0.0044,0.0001,200,11.6672
0.0048,0.0000,0.0000,0.0000,0.0046,0.0001,200,12.0006
0.0037,0.0000,0.0000,0.0000,0.0035,0.0001,200,12.3339
0.0041,0.0000,0.0000,0.0000,0.0040,0.0001,200,12.6673
