response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
0.0059,0.0012,0.0000,0.0001,0.0042,0.0001,200,0.3341
0.0037,0.0000,0.0000,0.0001,0.0034,0.0002,200,0.6677
0.0030,0.0000,0.0000,0.0000,0.0028,0.0001,200,1.0007
0.0035,0.0000,0.0000,0.0000,0.0033,0.0001,200,1.3342
0.0028,0.0000,0.0000,0.0000,0.0026,0.0000,200,1.6673
0.0029,0.0000,0.0000,0.0000,0.0027,0.0001,200,2.0006
0.0037,0.0000,0.0000,0.0001,0.0035,0.0001,200,2.3342
0.0031,0.0000,0.0000,0.0002,0.0028,0.0001,200,2.6676
0.0029,0.0000,0.0000,0.0001,0.0027,0.0001,200,3.0009
0.0026,0.0000,0.0000,0.0000,0.0024,0.0001,200,3.3340
0.0025,0.0000,0.0000,0.0000,0.0023,0.0001,200,3.6675
0.0025,0.0000,0.0000,0.0000,0.0023,0.0001,200,4.0008
0.0025,0.0000,0.0000,0.0000,0.0023,0.0001,200,4.3342
0.0024,0.0000,0.0000,0.0000,0.0022,0.0001,200,4.6675
0.0028,0.0000,0.0000,0.0000,0.0025,0.0001,200,5.0008
0.0030,0.0000,0.0000,0.0001,0.0027,0.0001,200,5.3342
0.0028,0.0000,0.0000,0.0001,0.0026,0.0001,200,5.6675
0.0022,0.0000,0.0000,0.0000,0.0020,0.0001,200,6.0007
0.0022,0.0000,0.0000,0.0000,0.0021,0.0001,200,6.3342
0.0027,0.0000,0.0000,0.0000,0.0025,0.0001,200,6.6675
0.0031,0.0000,0.0000,0.0001,0.0029,0.0001,200,7.0007
0.0028,0.0000,0.0000,0.0000,0.0026,0.0001,200,7.3342
0.0028,0.0000,0.0000,0.0000,0.0026,0.0001,200,7.6675
0.0031,0.0000,0.0000,0.0000,0.0029,0.0001,200,8.0008
0.0033,0.0000,0.0000,0.0000,0.0030,0.0001,200,8.3341
0.0031,0.0000,0.0000,0.0001,0.0029,0.0001,200,8.6675
0.0034,0.0000,0.0000,0.0000,0.0032,0.0001,200,9.0008
0.0034,0.0000,0.0000,0.0000,0.0031,0.0001,200,9.3341
0.0031,0.0000,0.0000,0.0000,0.0029,0.0001,200,9.6675
0.0035,0.0000,0.0000,0.0001,0.0033,0.0001,200,10.0008
0.0025,0.0000,0.0000,0.0001,0.0023,0.0001,200,10.3341
0.0026,0.0000,0.0000,0.0000,0.0025,0.0001,200,10.6674
0.0022,0.0000,0.0000,0.0001,0.0020,0.0001,200,11.0007
0.0027,0.0000,0.0000,0.0001,0.0025,0.0001,200,11.3342
0.0029,0.0000,0.0000,0.0000,0.0027,0.0001,200,11.6675
0.0027,0.0000,0.0000,0.0001,0.0025,0.0001,200,12.0008
0.0032,0.0000,0.0000,0.0000,0.0030,0.0001,200,12.3340
0.0032,0.0000,0.0000,0.0000,0.0031,0.0000,200,12.6674
0.0030,0.0000,0.0000,0.0001,0.0028,0.0000,200,13.0006
0.0037,0.0000,0.0000,0.0000,0.0035,0.0001,200,13.3342
0.0040,0.0000,0.0000,0.0000,0.0038,0.0001,200,13.6675
0.0026,0.0000,0.0000,0.0000,0.0025,0.0000,200,14.0006
0.0028,0.0000,0.0000,0.0000,0.0026,0.0001,200,14.3342
0.0032,0.0000,0.0000,0.0000,0.0031,0.0001,200,14.6675
0.0029,0.0000,0.0000,0.0000,0.0027,0.0001,200,15.0008
0.0030,0.0000,0.0000,0.0000,0.0027,0.0001,200,15.3341
0.0025,0.0000,0.0000,0.0000,0.0023,0.0001,200,15.6673
0.0029,0.0000,0.0000,0.0000,0.0027,0.0001,200,16.0009
0.0034,0.0000,0.0000,0.0000,0.0032,0.0001,200,16.3342
0.0033,0.0000,0.0000,0.0001,0.0031,0.0001,200,16.6674
