response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
0.0067,0.0013,0.0000,0.0003,0.0048,0.0001,200,0.3341
0.0031,0.0000,0.0000,0.0000,0.0028,0.0001,200,0.6672
0.0029,0.0000,0.0000,0.0000,0.0027,0.0001,200,1.0006
0.0032,0.0000,0.0000,0.0000,0.0030,0.0001,200,1.3340
0.0030,0.0000,0.0000,0.0000,0.0028,0.0001,200,1.6673
0.0032,0.0000,0.0000,0.0001,0.0030,0.0001,200,2.0006
0.0031,0.0000,0.0000,0.0000,0.0030,0.0001,200,2.3339
0.0030,0.0000,0.0000,0.0000,0.0028,0.0001,200,2.6672
0.0029,0.0000,0.0000,0.0001,0.0027,0.0001,200,3.0004
0.0031,0.0000,0.0000,0.0000,0.0029,0.0001,200,3.3339
0.0027,0.0000,0.0000,0.0001,0.0025,0.0001,200,3.6672
0.0032,0.0000,0.0000,0.0000,0.0030,0.0001,200,4.0006
0.0030,0.0000,0.0000,0.0000,0.0028,0.0001,200,4.3340
0.0025,0.0000,0.0000,0.0000,0.0023,0.0001,200,4.6672
0.0030,0.0000,0.0000,0.0000,0.0028,0.0001,200,5.0006
0.0030,0.0000,0.0000,0.0000,0.0028,0.0001,200,5.3338
0.0029,0.0000,0.0000,0.0000,0.0027,0.0001,200,5.6673
0.0030,0.0000,0.0000,0.0000,0.0028,0.0001,200,6.0004
0.0036,0.0000,0.0000,0.0001,0.0034,0.0001,200,6.3340
0.0031,0.0000,0.0000,0.0000,0.0029,0.0001,200,6.6672
0.0035,0.0000,0.0000,0.0001,0.0033,0.0001,200,7.0006
0.0035,0.0000,0.0000,0.0000,0.0033,0.0001,200,7.3340
0.0030,0.0000,0.0000,0.0000,0.0028,0.0001,200,7.6672
0.0034,0.0000,0.0000,0.0000,0.0032,0.0001,200,8.0006
0.0058,0.0000,0.0000,0.0001,0.0056,0.0001,200,8.3339
0.0034,0.0000,0.0000,0.0001,0.0032,0.0001,200,8.6672
0.0035,0.0000,0.0000,0.0000,0.0033,0.0001,200,9.0007
0.0032,0.0000,0.0000,0.0001,0.0030,0.0001,200,9.3339
0.0033,0.0000,0.0000,0.0001,0.0031,0.0001,200,9.6672
0.0038,0.0000,0.0000,0.0000,0.0035,0.0001,200,10.0006
0.0033,0.0000,0.0000,0.0001,0.0031,0.0001,200,10.3339
0.0034,0.0000,0.0000,0.0000,0.0032,0.0001,200,10.6672
