response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
0.0068,0.0012,0.0000,0.0002,0.0051,0.0001,200,0.3340
0.0040,0.0000,0.0000,0.0000,0.0037,0.0002,200,0.6672
0.0043,0.0000,0.0000,0.0001,0.0039,0.0001,200,1.0006
0.0043,0.0000,0.0000,0.0000,0.0041,0.0001,200,1.3340
0.0041,0.0000,0.0000,0.0000,0.0039,0.0001,200,1.6674
0.0039,0.0000,0.0000,0.0000,0.0037,0.0001,200,2.0004
0.0046,0.0000,0.0000,0.0000,0.0044,0.0001,200,2.3340
0.0042,0.0000,0.0000,0.0000,0.0040,0.0001,200,2.6672
0.0047,0.0000,0.0000,0.0001,0.0045,0.0001,200,3.0004
0.0044,0.0000,0.0000,0.0001,0.0042,0.0001,200,3.3338
0.0065,0.0000,0.0000,0.0000,0.0063,0.0001,200,3.6672
0.0037,0.0000,0.0000,0.0000,0.0035,0.0001,200,4.0005
0.0034,0.0000,0.0000,0.0000,0.0032,0.0001,200,4.3338
0.0037,0.0000,0.0000,0.0000,0.0035,0.0001,200,4.6671
0.0034,0.0000,0.0000,0.0000,0.0032,0.0001,200,5.0004
0.0039,0.0000,0.0000,0.0000,0.0037,0.0001,200,5.3339
0.0043,0.0000,0.0000,0.0000,0.0040,0.0001,200,5.6672
0.0048,0.0000,0.0000,0.0000,0.0045,0.0001,200,6.0006
0.0046,0.0000,0.0000,0.0000,0.0045,0.0001,200,6.3341
0.0044,0.0000,0.0000,0.0001,0.0041,0.0001,200,6.6672
0.0041,0.0000,0.0000,0.0000,0.0039,0.0001,200,7.0006
0.0037,0.0000,0.0000,0.0000,0.0036,0.0001,200,7.3339
0.0041,0.0000,0.0000,0.0000,0.0039,0.0001,200,7.6673
0.0041,0.0000,0.0000,0.0000,0.0039,0.0001,200,8.0006
0.0040,0.0000,0.0000,0.0000,0.0038,0.0001,200,8.3340
0.0040,0.0000,0.0000,0.0000,0.0038,0.0001,200,8.6673
0.0041,0.0000,0.0000,0.0000,0.0038,0.0001,200,9.0006
0.0042,0.0000,0.0000,0.0000,0.0039,0.0001,200,9.3339
0.0040,0.0000,0.0000,0.0000,0.0037,0.0001,200,9.6673
0.0052,0.0000,0.0000,0.0000,0.0050,0.0001,200,10.0006
0.0040,0.0000,0.0000,0.0000,0.0038,0.0001,200,10.3340
