response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
0.0054,0.0011,0.0000,0.0002,0.0038,0.0002,200,0.3339
0.0032,0.0000,0.0000,0.0000,0.0030,0.0001,200,0.6673
0.0035,0.0000,0.0000,0.0001,0.0031,0.0002,200,1.0007
0.0032,0.0000,0.0000,0.0000,0.0031,0.0001,200,1.3339
0.0031,0.0000,0.0000,0.0000,0.0029,0.0001,200,1.6672
0.0039,0.0000,0.0000,0.0001,0.0037,0.0001,200,2.0006
0.0033,0.0000,0.0000,0.0000,0.0031,0.0001,200,2.3341
0.0035,0.0000,0.0000,0.0000,0.0033,0.0000,200,2.6673
0.0038,0.0000,0.0000,0.0001,0.0036,0.0000,200,3.0008
0.0028,0.0000,0.0000,0.0000,0.0027,0.0001,200,3.3340
0.0032,0.0000,0.0000,0.0000,0.0030,0.0001,200,3.6672
0.0035,0.0000,0.0000,0.0000,0.0034,0.0001,200,4.0008
0.0024,0.0000,0.0000,0.0000,0.0023,0.0000,200,4.3338
0.0024,0.0000,0.0000,0.0000,0.0022,0.0001,200,4.6672
0.0040,0.0000,0.0000,0.0000,0.0039,0.0000,200,5.0006
0.0031,0.0000,0.0000,0.0001,0.0029,0.0000,200,5.3338
0.0033,0.0000,0.0000,0.0000,0.0031,0.0000,200,5.6672
0.0033,0.0000,0.0000,0.0000,0.0031,0.0001,200,6.0006
0.0028,0.0000,0.0000,0.0000,0.0026,0.0001,200,6.3341
0.0027,0.0000,0.0000,0.0000,0.0025,0.0000,200,6.6673
0.0033,0.0000,0.0000,0.0000,0.0031,0.0001,200,7.0008
0.0033,0.0000,0.0000,0.0000,0.0032,0.0001,200,7.3340
0.0030,0.0000,0.0000,0.0000,0.0029,0.0001,200,7.6674
0.0035,0.0000,0.0000,0.0000,0.0034,0.0001,200,8.0006
0.0028,0.0000,0.0000,0.0000,0.0026,0.0001,200,8.3340
0.0032,0.0000,0.0000,0.0000,0.0031,0.0001,200,8.6672
0.0029,0.0000,0.0000,0.0000,0.0027,0.0001,200,9.0006
0.0029,0.0000,0.0000,0.0001,0.0026,0.0001,200,9.3339
0.0030,0.0000,0.0000,0.0000,0.0029,0.0001,200,9.6675
0.0035,0.0000,0.0000,0.0000,0.0033,0.0001,200,10.0008
0.0030,0.0000,0.0000,0.0000,0.0028,0.0001,200,10.3338
0.0030,0.0000,0.0000,0.0000,0.0029,0.0001,200,10.6673
0.0035,0.0000,0.0000,0.0000,0.0033,0.0001,200,11.0007
0.0030,0.0000,0.0000,0.0000,0.0028,0.0001,200,11.3339
0.0030,0.0000,0.0000,0.0000,0.0028,0.0001,200,11.6675
0.0033,0.0000,0.0000,0.0000,0.0031,0.0001,200,12.0008
0.0028,0.0000,0.0000,0.0000,0.0026,0.0001,200,12.3339
