response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
0.0064,0.0011,0.0000,0.0001,0.0048,0.0001,200,0.3339
0.0027,0.0000,0.0000,0.0001,0.0025,0.0001,200,0.6673
0.0026,0.0000,0.0000,0.0000,0.0024,0.0001,200,1.0005
0.0031,0.0000,0.0000,0.0000,0.0030,0.0000,200,1.3339
0.0027,0.0000,0.0000,0.0000,0.0025,0.0000,200,1.6672
0.0026,0.0000,0.0000,0.0000,0.0025,0.0000,200,2.0006
0.0023,0.0000,0.0000,0.0000,0.0021,0.0001,200,2.3339
0.0027,0.0000,0.0000,0.0000,0.0025,0.0001,200,2.6672
0.0024,0.0000,0.0000,0.0000,0.0022,0.0000,200,3.0005
0.0021,0.0000,0.0000,0.0000,0.0019,0.0001,200,3.3338
0.0025,0.0000,0.0000,0.0000,0.0024,0.0001,200,3.6672
0.0024,0.0000,0.0000,0.0000,0.0023,0.0001,200,4.0005
0.0024,0.0000,0.0000,0.0001,0.0022,0.0001,200,4.3338
0.0025,0.0000,0.0000,0.0000,0.0023,0.0000,200,4.6673
0.0024,0.0000,0.0000,0.0000,0.0023,0.0001,200,5.0005
0.0030,0.0000,0.0000,0.0001,0.0029,0.0001,200,5.3339
0.0025,0.0000,0.0000,0.0000,0.0023,0.0001,200,5.6673
0.0030,0.0000,0.0000,0.0001,0.0028,0.0001,200,6.0006
0.0027,0.0000,0.0000,0.0000,0.0025,0.0001,200,6.3340
0.0027,0.0000,0.0000,0.0000,0.0024,0.0001,200,6.6672
0.0023,0.0000,0.0000,0.0000,0.0022,0.0001,200,7.0006
0.0025,0.0000,0.0000,0.0000,0.0024,0.0001,200,7.3338
0.0028,0.0000,0.0000,0.0001,0.0026,0.0001,200,7.6672
0.0029,0.0000,0.0000,0.0000,0.0027,0.0001,200,8.0005
0.0036,0.0000,0.0000,0.0000,0.0034,0.0001,200,8.3339
0.0027,0.0000,0.0000,0.0001,0.0025,0.0001,200,8.6672
0.0032,0.0000,0.0000,0.0000,0.0030,0.0001,200,9.0006
0.0028,0.0000,0.0000,0.0000,0.0026,0.0001,200,9.3338
0.0030,0.0000,0.0000,0.0000,0.0028,0.0001,200,9.6671
0.0024,0.0000,0.0000,0.0000,0.0022,0.0001,200,10.0004
0.0033,0.0000,0.0000,0.0000,0.0031,0.0001,200,10.3340
0.0030,0.0000,0.0000,0.0000,0.0028,0.0000,200,10.6672
0.0032,0.0000,0.0000,0.0000,0.0030,0.0001,200,11.0006
0.0030,0.0000,0.0000,0.0000,0.0028,0.0001,200,11.3340
0.0029,0.0000,0.0000,0.0001,0.0027,0.0001,200,11.6671
0.0030,0.0000,0.0000,0.0000,0.0028,0.0001,200,12.0005
0.0039,0.0000,0.0000,0.0000,0.0037,0.0001,200,12.3340
0.0032,0.0000,0.0000,0.0001,0.0030,0.0001,200,12.6671
0.0033,0.0000,0.0000,0.0001,0.0032,0.0001,200,13.0006
0.0032,0.0000,0.0000,0.0001,0.0030,0.0000,200,13.3340
0.0033,0.0000,0.0000,0.0001,0.0031,0.0000,200,13.6671
0.0030,0.0000,0.0000,0.0000,0.0029,0.0000,200,14.0004
0.0040,0.0000,0.0000,0.0000,0.0039,0.0000,200,14.3340
0.0033,0.0000,0.0000,0.0000,0.0032,0.0001,200,14.6672
0.0033,0.0000,0.0000,0.0000,0.0032,0.0000,200,15.0006
0.0036,0.0000,0.0000,0.0000,0.0035,0.0000,200,15.3338
0.0033,0.0000,0.0000,0.0000,0.0031,0.0001,200,15.6672
0.0033,0.0000,0.0000,0.0000,0.0031,0.0001,200,16.0006
0.0038,0.0000,0.0000,0.0000,0.0036,0.0001,200,16.3339
0.0030,0.0000,0.0000,0.0000,0.0028,0.0001,200,16.6672
0.0026,0.0000,0.0000,0.0000,0.0024,0.0001,200,17.0005
0.0032,0.0000,0.0000,0.0000,0.0030,0.0001,200,17.3339
0.0033,0.0000,0.0000,0.0000,0.0030,0.0001,200,17.6672
0.0030,0.0000,0.0000,0.0000,0.0028,0.0001,200,18.0005
0.0038,0.0000,0.0000,0.0001,0.0036,0.0001,200,18.3340
0.0032,0.0000,0.0000,0.0000,0.0030,0.0001,200,18.6673
0.0031,0.0000,0.0000,0.0000,0.0030,0.0000,200,19.0006
0.0028,0.0000,0.0000,0.0001,0.0026,0.0001,200,19.3339
0.0032,0.0000,0.0000,0.0000,0.0030,0.0001,200,19.6673
0.0027,0.0000,0.0000,0.0000,0.0026,0.0000,200,20.0006
0.0035,0.0000,0.0000,0.0001,0.0033,0.0001,200,20.3340
0.0033,0.0000,0.0000,0.0000,0.0031,0.0001,200,20.6672
0.0033,0.0000,0.0000,0.0000,0.0031,0.0001,200,21.0006
0.0035,0.0000,0.0000,0.0000,0.0034,0.0001,200,21.3339
0.0031,0.0000,0.0000,0.0000,0.0029,0.0001,200,21.6671
0.0029,0.0000,0.0000,0.0000,0.0027,0.0001,200,22.0003
0.0038,0.0000,0.0000,0.0000,0.0036,0.0001,200,22.3340
0.0035,0.0000,0.0000,0.0000,0.0033,0.0001,200,22.6673
0.0035,0.0000,0.0000,0.0000,0.0033,0.0001,200,23.0005
0.0035,0.0000,0.0000,0.0000,0.0033,0.0001,200,23.3338
0.0036,0.0000,0.0000,0.0000,0.0034,0.0001,200,23.6673
0.0034,0.0000,0.0000,0.0000,0.0032,0.0001,200,24.0005
0.0037,0.0000,0.0000,0.0000,0.0036,0.0001,200,24.3337
0.0036,0.0000,0.0000,0.0001,0.0034,0.0001,200,24.6672
