response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
0.0066,0.0012,0.0000,0.0002,0.0049,0.0002,200,0.3340
0.0042,0.0000,0.0000,0.0000,0.0039,0.0001,200,0.6673
0.0043,0.0000,0.0000,0.0000,0.0042,0.0001,200,1.0006
0.0042,0.0000,0.0000,0.0000,0.0040,0.0001,200,1.3338
0.0045,0.0000,0.0000,0.0000,0.0043,0.0001,200,1.6673
0.0042,0.0000,0.0000,0.0000,0.0041,0.0001,200,2.0004
0.0039,0.0000,0.0000,0.0000,0.0037,0.0001,200,2.3338
0.0039,0.0000,0.0000,0.0001,0.0037,0.0001,200,2.6671
0.0044,0.0000,0.0000,0.0001,0.0042,0.0001,200,3.0007
0.0040,0.0000,0.0000,0.0000,0.0038,0.0001,200,3.3338
0.0050,0.0000,0.0000,0.0001,0.0047,0.0001,200,3.6672
0.0042,0.0000,0.0000,0.0000,0.0040,0.0001,200,4.0005
0.0048,0.0000,0.0000,0.0000,0.0046,0.0001,200,4.3338
0.0041,0.0000,0.0000,0.0000,0.0040,0.0001,200,4.6671
0.0034,0.0000,0.0000,0.0000,0.0032,0.0001,200,5.0004
0.0040,0.0000,0.0000,0.0001,0.0038,0.0001,200,5.3337
0.0039,0.0000,0.0000,0.0001,0.0037,0.0001,200,5.6671
0.0034,0.0000,0.0000,0.0000,0.0032,0.0001,200,6.0004
0.0038,0.0000,0.0000,0.0000,0.0036,0.0001,200,6.3339
0.0035,0.0000,0.0000,0.0000,0.0033,0.0001,200,6.6672
0.0038,0.0000,0.0000,0.0000,0.0036,0.0001,200,7.0006
0.0035,0.0000,0.0000,0.0000,0.0034,0.0001,200,7.3339
0.0042,0.0000,0.0000,0.0000,0.0040,0.0001,200,7.6673
0.0041,0.0000,0.0000,0.0000,0.0040,0.0001,200,8.0005
0.0042,0.0000,0.0000,0.0001,0.0040,0.0001,200,8.3339
0.0036,0.0000,0.0000,0.0000,0.0034,0.0001,200,8.6673
0.0044,0.0000,0.0000,0.0000,0.0042,0.0001,200,9.0005
0.0039,0.0000,0.0000,0.0000,0.0037,0.0001,200,9.3338
0.0047,0.0000,0.0000,0.0000,0.0045,0.0001,200,9.6672
0.0039,0.0000,0.0000,0.0001,0.0036,0.0001,200,10.0006
0.0040,0.0000,0.0000,0.0000,0.0038,0.0001,200,10.3338
0.0038,0.0000,0.0000,0.0000,0.0036,0.0001,200,10.6672
0.0034,0.0000,0.0000,0.0001,0.0033,0.0001,200,11.0006
0.0044,0.0000,0.0000,0.0000,0.0042,0.0001,200,11.3340
0.0052,0.0000,0.0000,0.0001,0.0051,0.0001,200,11.6672
0.0045,0.0000,0.0000,0.0000,0.0043,0.0001,200,12.0006
0.0046,0.0000,0.0000,0.0000,0.0044,0.0001,200,12.3338
0.0050,0.0000,0.0000,0.0000,0.0048,0.0001,200,12.6672
0.0048,0.0000,0.0000,0.0000,0.0046,0.0001,200,13.0006
0.0051,0.0000,0.0000,0.0000,0.0050,0.0001,200,13.3339
0.0054,0.0000,0.0000,0.0000,0.0052,0.0001,200,13.6672
0.0045,0.0000,0.0000,0.0000,0.0043,0.0001,200,14.0006
0.0054,0.0000,0.0000,0.0000,0.0053,0.0001,200,14.3339
0.0046,0.0000,0.0000,0.0000,0.0044,0.0001,200,14.6673
0.0046,0.0000,0.0000,0.0001,0.0043,0.0001,200,15.0006
0.0044,0.0000,0.0000,0.0000,0.0042,0.0001,200,15.3339
0.0042,0.0000,0.0000,0.0000,0.0039,0.0001,200,15.6673
0.0042,0.0000,0.0000,0.0000,0.0041,0.0001,200,16.0006
0.0040,0.0000,0.0000,0.0001,0.0038,0.0000,200,16.3338
0.0041,0.0000,0.0000,0.0001,0.0039,0.0001,200,16.6673
0.0048,0.0000,0.0000,0.0000,0.0046,0.0001,200,17.0006
0.0038,0.0000,0.0000,0.0000,0.0036,0.0001,200,17.3338
0.0050,0.0000,0.0000,0.0000,0.0048,0.0000,200,17.6672
0.0047,0.0000,0.0000,0.0001,0.0045,0.0001,200,18.0006
0.0053,0.0000,0.0000,0.0000,0.0051,0.0000,200,18.3338
0.0044,0.0000,0.0000,0.0000,0.0042,0.0001,200,18.6670
0.0045,0.0000,0.0000,0.0000,0.0043,0.0001,200,19.0007
0.0133,0.0000,0.0000,0.0000,0.0132,0.0001,200,19.3337
0.0054,0.0000,0.0000,0.0000,0.0051,0.0001,200,19.6672
0.0054,0.0000,0.0000,0.0000,0.0052,0.0001,200,20.0007
0.0048,0.0000,0.0000,0.0000,0.0046,0.0001,200,20.3338
0.0084,0.0000,0.0000,0.0000,0.0082,0.0001,200,20.6671
0.0045,0.0000,0.0000,0.0000,0.0044,0.0001,200,21.0007
0.0050,0.0000,0.0000,0.0001,0.0048,0.0000,200,21.3339
0.0050,0.0000,0.0000,0.0000,0.0048,0.0001,200,21.6672
0.0053,0.0000,0.0000,0.0001,0.0051,0.0001,200,22.0005
