response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
0.0074,0.0012,0.0000,0.0001,0.0055,0.0002,200,0.3342
0.0035,0.0000,0.0000,0.0001,0.0032,0.0001,200,0.6674
0.0031,0.0000,0.0000,0.0001,0.0029,0.0001,200,1.0006
0.0032,0.0000,0.0000,0.0001,0.0030,0.0001,200,1.3342
0.0037,0.0000,0.0000,0.0000,0.0034,0.0001,200,1.6675
0.0034,0.0000,0.0000,0.0000,0.0032,0.0001,200,2.0008
0.0036,0.0000,0.0000,0.0000,0.0034,0.0001,200,2.3341
0.0032,0.0000,0.0000,0.0000,0.0030,0.0001,200,2.6675
0.0031,0.0000,0.0000,0.0001,0.0029,0.0001,200,3.0006
0.0044,0.0000,0.0000,0.0000,0.0042,0.0001,200,3.3341
0.0035,0.0000,0.0000,0.0000,0.0033,0.0001,200,3.6675
0.0036,0.0000,0.0000,0.0000,0.0034,0.0001,200,4.0008
0.0030,0.0000,0.0000,0.0000,0.0028,0.0001,200,4.3339
0.0034,0.0000,0.0000,0.0001,0.0032,0.0001,200,4.6674
0.0062,0.0000,0.0000,0.0000,0.0060,0.0001,200,5.0006
0.0025,0.0000,0.0000,0.0000,0.0023,0.0001,200,5.3340
0.0032,0.0000,0.0000,0.0000,0.0030,0.0001,200,5.6672
0.0033,0.0000,0.0000,0.0000,0.0031,0.0001,200,6.0007
0.0027,0.0000,0.0000,0.0000,0.0026,0.0000,200,6.3340
0.0031,0.0000,0.0000,0.0000,0.0029,0.0001,200,6.6673
0.0031,0.0000,0.0000,0.0000,0.0030,0.0001,200,7.0008
0.0035,0.0000,0.0000,0.0000,0.0034,0.0001,200,7.3342
0.0035,0.0000,0.0000,0.0000,0.0033,0.0001,200,7.6676
0.0035,0.0000,0.0000,0.0000,0.0033,0.0001,200,8.0008
0.0035,0.0000,0.0000,0.0001,0.0033,0.0001,200,8.3342
0.0032,0.0000,0.0000,0.0000,0.0031,0.0001,200,8.6675
0.0037,0.0000,0.0000,0.0000,0.0036,0.0001,200,9.0009
0.0032,0.0000,0.0000,0.0001,0.0030,0.0001,200,9.3339
0.0040,0.0000,0.0000,0.0000,0.0039,0.0001,200,9.6676
0.0032,0.0000,0.0000,0.0000,0.0030,0.0001,200,10.0008
0.0034,0.0000,0.0000,0.0000,0.0032,0.0001,200,10.3340
0.0040,0.0000,0.0000,0.0000,0.0039,0.0001,200,10.6674
0.0034,0.0000,0.0000,0.0000,0.0032,0.0001,200,11.0008
0.0034,0.0000,0.0000,0.0000,0.0032,0.0001,200,11.3341
0.0039,0.0000,0.0000,0.0000,0.0037,0.0001,200,11.6675
0.0038,0.0000,0.0000,0.0001,0.0035,0.0001,200,12.0007
0.0037,0.0000,0.0000,0.0000,0.0035,0.0001,200,12.3342
0.0036,0.0000,0.0000,0.0000,0.0035,0.0001,200,12.6673
0.0041,0.0000,0.0000,0.0001,0.0038,0.0001,200,13.0009
0.0039,0.0000,0.0000,0.0000,0.0037,0.0001,200,13.3342
0.0037,0.0000,0.0000,0.0000,0.0034,0.0001,200,13.6673
0.0038,0.0000,0.0000,0.0000,0.0036,0.0001,200,14.0009
0.0037,0.0000,0.0000,0.0001,0.0035,0.0001,200,14.3342
0.0040,0.0000,0.0000,0.0001,0.0038,0.0001,200,14.6673
0.0029,0.0000,0.0000,0.0000,0.0027,0.0001,200,15.0008
0.0033,0.0000,0.0000,0.0000,0.0030,0.0001,200,15.3340
0.0030,0.0000,0.0000,0.0000,0.0028,0.0001,200,15.6673
0.0032,0.0000,0.0000,0.0000,0.0030,0.0001,200,16.0009
0.0033,0.0000,0.0000,0.0000,0.0031,0.0001,200,16.3341
0.0032,0.0000,0.0000,0.0000,0.0030,0.0001,200,16.6674
0.0033,0.0000,0.0000,0.0000,0.0031,0.0001,200,17.0008
0.0031,0.0000,0.0000,0.0000,0.0029,0.0001,200,17.3342
0.0032,0.0000,0.0000,0.0000,0.0030,0.0001,200,17.6676
0.0028,0.0000,0.0000,0.0000,0.0027,0.0001,200,18.0006
0.0033,0.0000,0.0000,0.0000,0.0031,0.0001,200,18.3341
0.0030,0.0000,0.0000,0.0000,0.0027,0.0001,200,18.6675
0.0030,0.0000,0.0000,0.0000,0.0028,0.0001,200,19.0007
0.0035,0.0000,0.0000,0.0001,0.0033,0.0001,200,19.3341
0.0037,0.0000,0.0000,0.0000,0.0035,0.0001,200,19.6673
0.0034,0.0000,0.0000,0.0000,0.0032,0.0001,200,20.0006
0.0038,0.0000,0.0000,0.0000,0.0036,0.0001,200,20.3340
0.0062,0.0000,0.0000,0.0000,0.0059,0.0001,200,20.6674
0.0035,0.0000,0.0000,0.0000,0.0033,0.0001,200,21.0007
0.0037,0.0000,0.0000,0.0000,0.0035,0.0001,200,21.3341
0.0038,0.0000,0.0000,0.0000,0.0036,0.0001,200,21.6673
0.0043,0.0000,0.0000,0.0000,0.0041,0.0001,200,22.0008
0.0038,0.0000,0.0000,0.0000,0.0036,0.0001,200,22.3341
0.0039,0.0000,0.0000,0.0000,0.0037,0.0001,200,22.6674
0.0043,0.0000,0.0000,0.0000,0.0040,0.0001,200,23.0008
0.0037,0.0000,0.0000,0.0000,0.0035,0.0001,200,23.3341
0.0036,0.0000,0.0000,0.0000,0.0034,0.0001,200,23.6674
0.0037,0.0000,0.0000,0.0001,0.0035,0.0001,200,24.0007
0.0035,0.0000,0.0000,0.0000,0.0033,0.0001,200,24.3340
0.0036,0.0000,0.0000,0.0000,0.0035,0.0001,200,24.6675
0.0037,0.0000,0.0000,0.0001,0.0035,0.0001,200,25.0006
0.0041,0.0000,0.0000,0.0000,0.0039,0.0001,200,25.3340
0.0055,0.0000,0.0000,0.0000,0.0053,0.0001,200,25.6675
0.0039,0.0000,0.0000,0.0000,0.0037,0.0001,200,26.0006
0.0037,0.0000,0.0000,0.0000,0.0036,0.0001,200,26.3340
0.0039,0.0000,0.0000,0.0000,0.0037,0.0001,200,26.6674
0.0036,0.0000,0.0000,0.0000,0.0033,0.0001,200,27.0007
0.0035,0.0000,0.0000,0.0001,0.0033,0.0001,200,27.3341
0.0040,0.0000,0.0000,0.0000,0.0038,0.0001,200,27.6673
0.0032,0.0000,0.0000,0.0000,0.0030,0.0001,200,28.0006
0.0041,0.0000,0.0000,0.0000,0.0039,0.0001,200,28.3341
0.0040,0.0000,0.0000,0.0000,0.0038,0.0001,200,28.6674
0.0038,0.0000,0.0000,0.0001,0.0035,0.0001,200,29.0008
0.0034,0.0000,0.0000,0.0000,0.0032,0.0001,200,29.3340
0.0036,0.0000,0.0000,0.0000,0.0034,0.0001,200,29.6672
0.0039,0.0000,0.0000,0.0001,0.0037,0.0001,200,30.0007
0.0040,0.0000,0.0000,0.0000,0.0038,0.0001,200,30.3342
0.0038,0.0000,0.0000,0.0000,0.0036,0.0001,200,30.6673
0.0032,0.0000,0.0000,0.0000,0.0030,0.0001,200,31.0005
0.0036,0.0000,0.0000,0.0000,0.0034,0.0001,200,31.3339
0.0033,0.0000,0.0000,0.0000,0.0031,0.0001,200,31.6673
0.0036,0.0000,0.0000,0.0001,0.0033,0.0001,200,32.0006
0.0036,0.0000,0.0000,0.0000,0.0033,0.0001,200,32.3341
0.0033,0.0000,0.0000,0.0000,0.0032,0.0001,200,32.6674
0.0036,0.0000,0.0000,0.0000,0.0034,0.0001,200,33.0007
0.0039,0.0000,0.0000,0.0001,0.0037,0.0001,200,33.3341
0.0033,0.0000,0.0000,0.0000,0.0030,0.0001,200,33.6675
0.0037,0.0000,0.0000,0.0000,0.0035,0.0001,200,34.0008
0.0033,0.0000,0.0000,0.0000,0.0031,0.0001,200,34.3340
0.0039,0.0000,0.0000,0.0000,0.0036,0.0001,200,34.6673
0.0036,0.0000,0.0000,0.0000,0.0033,0.0002,200,35.0008
0.0031,0.0000,0.0000,0.0001,0.0028,0.0001,200,35.3340
0.0032,0.0000,0.0000,0.0001,0.0029,0.0001,200,35.6673
0.0035,0.0000,0.0000,0.0000,0.0034,0.0000,200,36.0008
0.0036,0.0000,0.0000,0.0001,0.0034,0.0001,200,36.3340
0.0035,0.0000,0.0000,0.0001,0.0033,0.0001,200,36.6674
