response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
0.0056,0.0013,0.0000,0.0002,0.0038,0.0001,200,0.3340
0.0033,0.0000,0.0000,0.0001,0.0031,0.0001,200,0.6676
0.0026,0.0000,0.0000,0.0001,0.0024,0.0001,200,1.0007
0.0027,0.0000,0.0000,0.0000,0.0025,0.0001,200,1.3339
0.0031,0.0000,0.0000,0.0000,0.0029,0.0001,200,1.6673
0.0030,0.0000,0.0000,0.0000,0.0028,0.0001,200,2.0008
0.0030,0.0000,0.0000,0.0000,0.0028,0.0001,200,2.3341
0.0032,0.0000,0.0000,0.0000,0.0030,0.0001,200,2.6675
0.0032,0.0000,0.0000,0.0000,0.0030,0.0001,200,3.0007
0.0031,0.0000,0.0000,0.0000,0.0030,0.0001,200,3.3340
0.0028,0.0000,0.0000,0.0000,0.0027,0.0001,200,3.6674
0.0030,0.0000,0.0000,0.0001,0.0028,0.0001,200,4.0008
0.0029,0.0000,0.0000,0.0000,0.0027,0.0001,200,4.3340
0.0028,0.0000,0.0000,0.0000,0.0026,0.0001,200,4.6676
0.0031,0.0000,0.0000,0.0000,0.0030,0.0001,200,5.0009
0.0030,0.0000,0.0000,0.0000,0.0028,0.0001,200,5.3340
0.0029,0.0000,0.0000,0.0000,0.0026,0.0001,200,5.6675
0.0032,0.0000,0.0000,0.0001,0.0030,0.0001,200,6.0008
0.0030,0.0000,0.0000,0.0000,0.0028,0.0001,200,6.3341
0.0028,0.0000,0.0000,0.0001,0.0026,0.0001,200,6.6674
0.0030,0.0000,0.0000,0.0000,0.0028,0.0001,200,7.0009
0.0028,0.0000,0.0000,0.0000,0.0026,0.0001,200,7.3341
0.0029,0.0000,0.0000,0.0000,0.0027,0.0001,200,7.6675
0.0031,0.0000,0.0000,0.0000,0.0029,0.0001,200,8.0009
0.0032,0.0000,0.0000,0.0000,0.0030,0.0001,200,8.3340
0.0032,0.0000,0.0000,0.0001,0.0030,0.0001,200,8.6676
0.0033,0.0000,0.0000,0.0000,0.0030,0.0001,200,9.0009
0.0029,0.0000,0.0000,0.0000,0.0027,0.0001,200,9.3342
0.0027,0.0000,0.0000,0.0000,0.0025,0.0001,200,9.6676
0.0033,0.0000,0.0000,0.0000,0.0031,0.0001,200,10.0009
0.0028,0.0000,0.0000,0.0000,0.0026,0.0001,200,10.3340
0.0053,0.0000,0.0000,0.0001,0.0050,0.0001,200,10.6674
0.0032,0.0000,0.0000,0.0000,0.0030,0.0001,200,11.0009
0.0032,0.0000,0.0000,0.0000,0.0030,0.0001,200,11.3340
0.0039,0.0000,0.0000,0.0001,0.0037,0.0001,200,11.6676
0.0029,0.0000,0.0000,0.0001,0.0026,0.0001,200,12.0009
0.0029,0.0000,0.0000,0.0000,0.0027,0.0001,200,12.3340
0.0030,0.0000,0.0000,0.0000,0.0028,0.0001,200,12.6675
0.0029,0.0000,0.0000,0.0000,0.0027,0.0001,200,13.0008
0.0027,0.0000,0.0000,0.0000,0.0025,0.0001,200,13.3341
0.0027,0.0000,0.0000,0.0000,0.0025,0.0001,200,13.6675
0.0026,0.0000,0.0000,0.0000,0.0024,0.0001,200,14.0007
0.0028,0.0000,0.0000,0.0001,0.0026,0.0001,200,14.3341
0.0027,0.0000,0.0000,0.0000,0.0025,0.0001,200,14.6675
0.0029,0.0000,0.0000,0.0000,0.0027,0.0001,200,15.0008
0.0027,0.0000,0.0000,0.0000,0.0025,0.0001,200,15.3341
0.0050,0.0000,0.0000,0.0000,0.0048,0.0001,200,15.6674
0.0028,0.0000,0.0000,0.0000,0.0027,0.0001,200,16.0007
0.0031,0.0000,0.0000,0.0000,0.0029,0.0001,200,16.3341
0.0033,0.0000,0.0000,0.0000,0.0031,0.0001,200,16.6675
0.0031,0.0000,0.0000,0.0000,0.0030,0.0001,200,17.0008
0.0030,0.0000,0.0000,0.0000,0.0028,0.0001,200,17.3341
0.0028,0.0000,0.0000,0.0000,0.0027,0.0001,200,17.6674
0.0032,0.0000,0.0000,0.0000,0.0030,0.0001,200,18.0008
0.0027,0.0000,0.0000,0.0000,0.0025,0.0001,200,18.3340
0.0029,0.0000,0.0000,0.0000,0.0027,0.0001,200,18.6673
0.0029,0.0000,0.0000,0.0000,0.0028,0.0001,200,19.0008
0.0028,0.0000,0.0000,0.0001,0.0026,0.0001,200,19.3339
0.0027,0.0000,0.0000,0.0000,0.0025,0.0001,200,19.6673
0.0033,0.0000,0.0000,0.0000,0.0031,0.0001,200,20.0008
0.0026,0.0000,0.0000,0.0000,0.0024,0.0001,200,20.3340
0.0030,0.0000,0.0000,0.0000,0.0029,0.0001,200,20.6675
0.0029,0.0000,0.0000,0.0000,0.0028,0.0001,200,21.0007
0.0033,0.0000,0.0000,0.0000,0.0031,0.0001,200,21.3342
0.0031,0.0000,0.0000,0.0001,0.0028,0.0001,200,21.6673
0.0033,0.0000,0.0000,0.0000,0.0032,0.0001,200,22.0006
0.0029,0.0000,0.0000,0.0000,0.0027,0.0001,200,22.3340
0.0032,0.0000,0.0000,0.0000,0.0030,0.0001,200,22.6673
0.0036,0.0000,0.0000,0.0001,0.0034,0.0001,200,23.0008
0.0034,0.0000,0.0000,0.0000,0.0032,0.0001,200,23.3341
0.0039,0.0000,0.0000,0.0000,0.0037,0.0001,200,23.6674
0.0034,0.0000,0.0000,0.0000,0.0032,0.0001,200,24.0008
0.0036,0.0000,0.0000,0.0000,0.0035,0.0001,200,24.3341
0.0038,0.0000,0.0000,0.0000,0.0036,0.0001,200,24.6675
0.0033,0.0000,0.0000,0.0000,0.0031,0.0001,200,25.0007
0.0036,0.0000,0.0000,0.0001,0.0034,0.0001,200,25.3341
0.0034,0.0000,0.0000,0.0000,0.0032,0.0001,200,25.6674
0.0034,0.0000,0.0000,0.0000,0.0032,0.0001,200,26.0006
0.0046,0.0000,0.0000,0.0000,0.0044,0.0001,200,26.3342
0.0036,0.0000,0.0000,0.0001,0.0033,0.0001,200,26.6674
0.0033,0.0000,0.0000,0.0000,0.0031,0.0001,200,27.0007
0.0033,0.0000,0.0000,0.0000,0.0030,0.0001,200,27.3341
0.0043,0.0000,0.0000,0.0000,0.0040,0.0001,200,27.6674
0.0038,0.0000,0.0000,0.0000,0.0036,0.0001,200,28.0008
0.0033,0.0000,0.0000,0.0001,0.0031,0.0001,200,28.3340
0.0034,0.0000,0.0000,0.0000,0.0032,0.0001,200,28.6674
0.0033,0.0000,0.0000,0.0000,0.0032,0.0001,200,29.0009
0.0036,0.0000,0.0000,0.0000,0.0034,0.0001,200,29.3342
0.0031,0.0000,0.0000,0.0001,0.0029,0.0001,200,29.6675
0.0035,0.0000,0.0000,0.0000,0.0033,0.0001,200,30.0009
0.0032,0.0000,0.0000,0.0000,0.0030,0.0001,200,30.3342
0.0033,0.0000,0.0000,0.0001,0.0031,0.0001,200,30.6674
0.0032,0.0000,0.0000,0.0000,0.0030,0.0001,200,31.0009
0.0037,0.0000,0.0000,0.0001,0.0035,0.0001,200,31.3340
0.0029,0.0000,0.0000,0.0000,0.0027,0.0001,200,31.6673
0.0032,0.0000,0.0000,0.0000,0.0030,0.0001,200,32.0009
0.0027,0.0000,0.0000,0.0000,0.0026,0.0001,200,32.3340
0.0029,0.0000,0.0000,0.0001,0.0027,0.0001,200,32.6674
0.0035,0.0000,0.0000,0.0000,0.0033,0.0001,200,33.0008
0.0031,0.0000,0.0000,0.0001,0.0029,0.0001,200,33.3340
0.0033,0.0000,0.0000,0.0000,0.0031,0.0001,200,33.6675
0.0034,0.0000,0.0000,0.0000,0.0032,0.0001,200,34.0009
0.0036,0.0000,0.0000,0.0000,0.0034,0.0001,200,34.3341
0.0033,0.0000,0.0000,0.0000,0.0031,0.0001,200,34.6675
0.0036,0.0000,0.0000,0.0001,0.0033,0.0001,200,35.0008
0.0031,0.0000,0.0000,0.0000,0.0029,0.0001,200,35.3342
0.0035,0.0000,0.0000,0.0000,0.0032,0.0001,200,35.6675
0.0028,0.0000,0.0000,0.0001,0.0026,0.0001,200,36.0006
0.0034,0.0000,0.0000,0.0000,0.0032,0.0001,200,36.3340
0.0033,0.0000,0.0000,0.0000,0.0031,0.0001,200,36.6675
