1,4,"any",1778936618.404596,"1.6.2 (ee62f59 - Mar 16 2026 15:09:30)","1.7.10 (f5537f76)","1.2.19 (0ae6c61 - Mar 16 2026 15:09:16)"
100,4,"any",1778936618.434107,1,0,"624.178.354.0","",1,107,39,1,107,39,1,0,0,0,1778936618.434107,"127.0.0.1","127.0.0.1","00:00:00:00:00:00","00:00:00:00:00:00",1,48790,2379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,4,"any",1778936618.434152,2,0,"624.178.354.0","",1,145,77,1,145,77,1,0,0,0,1778936618.434107,"127.0.0.1","127.0.0.1","00:00:00:00:00:00","00:00:00:00:00:00",1,48790,2379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,4,"any",1778936618.434236,3,0,"624.178.354.0","624.178.354.0",1,68,0,1,0,0,0,68,0,1,1778936618.434107,"127.0.0.1","127.0.0.1","00:00:00:00:00:00","00:00:00:00:00:00",1,48790,2379,0,0,0,0,0,84,0,84,0,84,0,0,0,0,0
100,4,"any",1778936618.434336,4,0,"624.178.354.0","624.178.354.0",1,4186,4118,1,4186,4118,1,0,0,0,1778936618.434107,"127.0.0.1","127.0.0.1","00:00:00:00:00:00","00:00:00:00:00:00",1,48790,2379,0,0,0,0,100,0,100,0,100,0,0,0,0,0,0
100,4,"any",1778936618.434403,5,0,"624.178.354.0","624.178.354.0",1,120,52,1,0,0,0,120,52,1,1778936618.434107,"127.0.0.1","127.0.0.1","00:00:00:00:00:00","00:00:00:00:00:00",1,48790,2379,0,0,0,0,0,67,0,67,0,67,0,0,0,0,0
100,4,"any",1778936618.434405,6,0,"624.178.354.0","624.178.354.0",1,109,41,1,109,41,1,0,0,0,1778936618.434107,"127.0.0.1","127.0.0.1","00:00:00:00:00:00","00:00:00:00:00:00",1,48790,2379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,4,"any",1778936618.434490,7,0,"624.178.354.0","624.178.354.0",1,4282,4214,1,4282,4214,1,0,0,0,1778936618.434107,"127.0.0.1","127.0.0.1","00:00:00:00:00:00","00:00:00:00:00:00",1,48790,2379,0,0,0,0,87,0,87,0,87,0,0,0,0,0,0
100,4,"any",1778936618.434710,8,0,"624.178.354.0","624.178.354.0",1,107,39,1,107,39,1,0,0,0,1778936618.434107,"127.0.0.1","127.0.0.1","00:00:00:00:00:00","00:00:00:00:00:00",1,48790,2379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,4,"any",1778936618.434815,9,0,"624.178.354.0","",2,134,66,1,134,66,1,0,0,0,1778936618.434815,"10.0.1.10","10.0.1.11","00:00:00:00:00:00","00:00:00:00:00:00",2,49520,6443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,4,"any",1778936618.434870,10,0,"624.178.354.0","",2,2964,2896,1,2964,2896,1,0,0,0,1778936618.434815,"10.0.1.10","10.0.1.11","00:00:00:00:00:00","00:00:00:00:00:00",2,49520,6443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
