response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
0.0063,0.0012,0.0000,0.0001,0.0045,0.0002,200,0.3340
0.0035,0.0000,0.0000,0.0001,0.0031,0.0001,200,0.6673
0.0028,0.0000,0.0000,0.0000,0.0026,0.0001,200,1.0006
0.0031,0.0000,0.0000,0.0000,0.0029,0.0001,200,1.3339
0.0032,0.0000,0.0000,0.0000,0.0030,0.0001,200,1.6673
0.0032,0.0000,0.0000,0.0001,0.0029,0.0001,200,2.0005
0.0031,0.0000,0.0000,0.0000,0.0029,0.0001,200,2.3340
0.0029,0.0000,0.0000,0.0000,0.0027,0.0001,200,2.6673
0.0031,0.0000,0.0000,0.0001,0.0029,0.0001,200,3.0006
0.0032,0.0000,0.0000,0.0000,0.0029,0.0001,200,3.3338
0.0025,0.0000,0.0000,0.0000,0.0024,0.0001,200,3.6673
0.0024,0.0000,0.0000,0.0000,0.0023,0.0000,200,4.0005
0.0028,0.0000,0.0000,0.0001,0.0026,0.0001,200,4.3339
0.0024,0.0000,0.0000,0.0000,0.0022,0.0001,200,4.6672
0.0023,0.0000,0.0000,0.0001,0.0022,0.0001,200,5.0005
0.0030,0.0000,0.0000,0.0000,0.0029,0.0001,200,5.3338
0.0032,0.0000,0.0000,0.0000,0.0030,0.0001,200,5.6673
0.0026,0.0000,0.0000,0.0000,0.0024,0.0001,200,6.0005
0.0041,0.0000,0.0000,0.0001,0.0038,0.0001,200,6.3340
0.0036,0.0000,0.0000,0.0000,0.0034,0.0001,200,6.6673
0.0035,0.0000,0.0000,0.0000,0.0033,0.0001,200,7.0005
0.0035,0.0000,0.0000,0.0000,0.0033,0.0001,200,7.3338
0.0036,0.0000,0.0000,0.0000,0.0034,0.0001,200,7.6673
0.0038,0.0000,0.0000,0.0000,0.0036,0.0001,200,8.0005
0.0039,0.0000,0.0000,0.0000,0.0038,0.0000,200,8.3339
0.0035,0.0000,0.0000,0.0000,0.0034,0.0000,200,8.6673
0.0039,0.0000,0.0000,0.0000,0.0037,0.0000,200,9.0007
0.0036,0.0000,0.0000,0.0000,0.0035,0.0001,200,9.3340
0.0033,0.0000,0.0000,0.0000,0.0031,0.0001,200,9.6673
0.0037,0.0000,0.0000,0.0000,0.0036,0.0001,200,10.0006
0.0034,0.0000,0.0000,0.0001,0.0032,0.0001,200,10.3340
0.0031,0.0000,0.0000,0.0000,0.0029,0.0001,200,10.6672
0.0032,0.0000,0.0000,0.0000,0.0030,0.0000,200,11.0005
0.0032,0.0000,0.0000,0.0000,0.0030,0.0001,200,11.3339
0.0033,0.0000,0.0000,0.0000,0.0031,0.0001,200,11.6671
0.0032,0.0000,0.0000,0.0001,0.0030,0.0001,200,12.0004
0.0032,0.0000,0.0000,0.0001,0.0030,0.0000,200,12.3340
0.0035,0.0000,0.0000,0.0001,0.0033,0.0001,200,12.6673
0.0032,0.0000,0.0000,0.0000,0.0030,0.0001,200,13.0005
0.0034,0.0000,0.0000,0.0001,0.0032,0.0001,200,13.3338
0.0029,0.0000,0.0000,0.0000,0.0028,0.0001,200,13.6671
0.0077,0.0000,0.0000,0.0000,0.0075,0.0001,200,14.0004
0.0032,0.0000,0.0000,0.0001,0.0030,0.0001,200,14.3340
0.0032,0.0000,0.0000,0.0000,0.0030,0.0001,200,14.6672
0.0036,0.0000,0.0000,0.0001,0.0034,0.0001,200,15.0005
0.0030,0.0000,0.0000,0.0000,0.0029,0.0000,200,15.3340
0.0040,0.0000,0.0000,0.0001,0.0038,0.0000,200,15.6672
0.0037,0.0000,0.0000,0.0000,0.0035,0.0001,200,16.0006
0.0040,0.0000,0.0000,0.0000,0.0038,0.0001,200,16.3338
0.0040,0.0000,0.0000,0.0000,0.0038,0.0001,200,16.6672
0.0047,0.0000,0.0000,0.0000,0.0045,0.0001,200,17.0006
0.0040,0.0000,0.0000,0.0000,0.0038,0.0001,200,17.3339
0.0039,0.0000,0.0000,0.0001,0.0036,0.0001,200,17.6672
